UPI0000000053	sp|P0AAB6|GALF_ECOLI	100.000	297	0	0	1	297	1	297	0.0	609
UPI0000000053	UPI0000000053	100.000	297	0	0	1	297	1	297	0.0	609
UPI0000000053	tr|A0A0H2VA10|A0A0H2VA10_ECOL6	99.663	297	1	0	1	297	5	301	0.0	607
UPI0000000053	sp|P0AEP3|GALU_ECOLI	58.478	289	118	2	5	293	10	296	4.38e-119	342
UPI0000000053	UPI00001639AF	58.478	289	118	2	5	293	10	296	4.38e-119	342
UPI0000000053	sp|P0AEP4|GALU_ECOL6	58.478	289	118	2	5	293	10	296	4.38e-119	342
UPI0000000053	sp|P37744|RMLA1_ECOLI	25.503	298	172	13	5	291	5	263	6.04e-13	66.2
UPI0000000053	UPI00001131AE	25.503	298	172	13	5	291	5	263	6.04e-13	66.2
UPI0000000054	sp|P0A9Q7|ADHE_ECOLI	100.000	891	0	0	1	891	1	891	0.0	1834
UPI0000000054	UPI0000000054	100.000	891	0	0	1	891	1	891	0.0	1834
UPI0000000054	tr|A0A0H2V852|A0A0H2V852_ECOL6	99.776	891	2	0	1	891	1	891	0.0	1830
UPI00000000D1	sp|P61714|RISB_ECOLI	100.000	156	0	0	1	156	1	156	4.34e-110	308
UPI00000000D1	UPI00000000D1	100.000	156	0	0	1	156	1	156	4.34e-110	308
UPI00000000D1	sp|P61715|RISB_ECOL6	100.000	156	0	0	1	156	1	156	4.34e-110	308
UPI0000000176	sp|P0ADV7|MLAC_ECOLI	100.000	211	0	0	1	211	1	211	6.99e-158	433
UPI0000000176	UPI0000000176	100.000	211	0	0	1	211	1	211	6.99e-158	433
UPI0000000176	tr|A0A0H2VCU1|A0A0H2VCU1_ECOL6	99.052	211	2	0	1	211	1	211	2.22e-156	429
UPI000000023B	sp|P0A972|CSPE_ECOLI	100.000	69	0	0	1	69	1	69	2.59e-46	140
UPI000000023B	UPI000000023B	100.000	69	0	0	1	69	1	69	2.59e-46	140
UPI000000023B	sp|P0A973|CSPE_ECOL6	100.000	69	0	0	1	69	1	69	2.59e-46	140
UPI000000023B	sp|P0A9Y6|CSPC_ECOLI	82.609	69	12	0	1	69	1	69	1.42e-37	118
UPI000000023B	UPI0000059D29	82.609	69	12	0	1	69	1	69	1.42e-37	118
UPI000000023B	sp|P0A9Y7|CSPC_ECOL6	82.609	69	12	0	1	69	1	69	1.42e-37	118
UPI000000023B	sp|P0A986|CSPI_ECOLI	72.059	68	19	0	2	69	3	70	2.43e-31	102
UPI000000023B	UPI000012858D	72.059	68	19	0	2	69	3	70	2.43e-31	102
UPI000000023B	sp|P0A987|CSPI_ECOL6	72.059	68	19	0	2	69	3	70	2.43e-31	102
UPI000000023B	sp|P0A9X9|CSPA_ECOLI	70.149	67	20	0	3	69	4	70	4.12e-31	102
UPI000000023B	UPI000003FF29	70.149	67	20	0	3	69	4	70	4.12e-31	102
UPI000000023B	sp|P0A9Y0|CSPA_ECOL6	70.149	67	20	0	3	69	4	70	4.12e-31	102
UPI000000023B	sp|P0A978|CSPG_ECOLI	67.647	68	22	0	2	69	3	70	6.40e-31	101
UPI000000023B	UPI000012858A	67.647	68	22	0	2	69	3	70	6.40e-31	101
UPI000000023B	sp|P0A979|CSPG_ECOL6	67.647	68	22	0	2	69	3	70	6.40e-31	101
UPI000000023B	tr|A0A0H2V9S9|A0A0H2V9S9_ECOL6	69.697	66	20	0	2	67	3	68	1.37e-29	98.2
UPI000000023B	sp|P36995|CSPB_ECOLI	69.697	66	20	0	2	67	3	68	1.47e-29	98.2
UPI000000023B	UPI0000047CB6	69.697	66	20	0	2	67	3	68	1.47e-29	98.2
UPI00000002DE	sp|P0CF29|INSB6_ECOLI	100.000	167	0	0	1	167	1	167	1.19e-125	348
UPI00000002DE	sp|P0CF28|INSB5_ECOLI	100.000	167	0	0	1	167	1	167	1.19e-125	348
UPI00000002DE	sp|P0CF25|INSB1_ECOLI	100.000	167	0	0	1	167	1	167	1.19e-125	348
UPI00000002DE	sp|A0A385XJL4|INSB9_ECOLI	100.000	167	0	0	1	167	1	167	1.19e-125	348
UPI00000002DE	UPI00000002DE	100.000	167	0	0	1	167	1	167	1.19e-125	348
UPI00000002DE	sp|P57998|INSB4_ECOLI	97.006	167	5	0	1	167	1	167	1.65e-121	338
UPI00000002DE	UPI000012D64F	97.006	167	5	0	1	167	1	167	1.65e-121	338
UPI00000002DE	sp|P0CF27|INSB3_ECOLI	96.407	167	6	0	1	167	1	167	1.64e-120	335
UPI00000002DE	sp|P0CF26|INSB2_ECOLI	96.407	167	6	0	1	167	1	167	1.64e-120	335
UPI00000002DE	UPI000012D64D	96.407	167	6	0	1	167	1	167	1.64e-120	335
UPI0000000402	sp|P03835|INSG_ECOLI	100.000	442	0	0	1	442	1	442	0.0	914
UPI0000000402	UPI0000000402	100.000	442	0	0	1	442	1	442	0.0	914
UPI0000000402	tr|A0A0H2VCC3|A0A0H2VCC3_ECOL6	96.825	441	14	0	1	441	7	447	0.0	881
UPI0000000912	sp|P0ABT2|DPS_ECOLI	100.000	167	0	0	1	167	1	167	1.24e-122	340
UPI0000000912	UPI0000000912	100.000	167	0	0	1	167	1	167	1.24e-122	340
UPI0000000912	sp|Q8FJM0|DPS_ECOL6	99.401	167	1	0	1	167	1	167	2.22e-121	337
UPI0000000969	sp|P0CE58|INH11_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE57|INH10_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE56|INSH9_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE55|INSH8_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE54|INSH7_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE52|INSH4_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE51|INSH3_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE50|INSH2_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE49|INSH1_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|A0A385XJE6|INH21_ECOLI	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	UPI0000000969	100.000	338	0	0	1	338	1	338	0.0	708
UPI0000000969	sp|P0CE53|INSH6_ECOLI	99.408	338	2	0	1	338	1	338	0.0	704
UPI0000000969	UPI00001680F9	99.408	338	2	0	1	338	1	338	0.0	704
UPI0000000969	sp|P76071|INSH5_ECOLI	98.154	325	6	0	13	337	1	325	0.0	669
UPI00000009E0	sp|P0CF12|INSA6_ECOLI	100.000	91	0	0	1	91	1	91	3.01e-65	189
UPI00000009E0	sp|P0CF11|INSA5_ECOLI	100.000	91	0	0	1	91	1	91	3.01e-65	189
UPI00000009E0	sp|P0CF07|INSA1_ECOLI	100.000	91	0	0	1	91	1	91	3.01e-65	189
UPI00000009E0	sp|A0A385XJ53|INSA9_ECOLI	100.000	91	0	0	1	91	1	91	3.01e-65	189
UPI00000009E0	UPI00000009E0	100.000	91	0	0	1	91	1	91	3.01e-65	189
UPI00000009E0	sp|P0CF10|INSA4_ECOLI	98.901	91	1	0	1	91	1	91	9.95e-65	188
UPI00000009E0	sp|P0CF09|INSA3_ECOLI	98.901	91	1	0	1	91	1	91	9.95e-65	188
UPI00000009E0	sp|P0CF08|INSA2_ECOLI	98.901	91	1	0	1	91	1	91	9.95e-65	188
UPI00000009E0	UPI0000003DD5	98.901	91	1	0	1	91	1	91	9.95e-65	188
UPI00000009E0	sp|P19767|INSA7_ECOLI	92.308	91	7	0	1	91	1	91	6.87e-61	178
UPI00000009E0	UPI00000D2AB4	92.308	91	7	0	1	91	1	91	6.87e-61	178
UPI00000009E0	tr|A0A0H2VC63|A0A0H2VC63_ECOL6	47.126	87	45	1	1	87	1	86	2.19e-25	89.0
UPI0000000A41	sp|P77444|SUFS_ECOLI	100.000	406	0	0	1	406	1	406	0.0	841
UPI0000000A41	UPI0000000A41	100.000	406	0	0	1	406	1	406	0.0	841
UPI0000000A41	sp|Q8FH54|SUFS_ECOL6	98.768	406	5	0	1	406	1	406	0.0	830
UPI0000000A41	tr|A0A0H2VCI8|A0A0H2VCI8_ECOL6	43.317	404	222	4	2	405	15	411	1.73e-110	329
UPI0000000A41	sp|Q46925|CSDA_ECOLI	43.069	404	223	4	2	405	3	399	5.24e-110	327
UPI0000000A41	UPI0000000A42	43.069	404	223	4	2	405	3	399	5.24e-110	327
UPI0000000A42	sp|Q46925|CSDA_ECOLI	100.000	401	0	0	1	401	1	401	0.0	824
UPI0000000A42	UPI0000000A42	100.000	401	0	0	1	401	1	401	0.0	824
UPI0000000A42	tr|A0A0H2VCI8|A0A0H2VCI8_ECOL6	97.756	401	9	0	1	401	13	413	0.0	805
UPI0000000A42	sp|P77444|SUFS_ECOLI	43.069	404	223	4	3	399	2	405	5.17e-110	327
UPI0000000A42	UPI0000000A41	43.069	404	223	4	3	399	2	405	5.17e-110	327
UPI0000000A42	sp|Q8FH54|SUFS_ECOL6	43.424	403	221	4	4	399	3	405	1.71e-109	326
UPI0000000A4D	sp|P0A940|BAMA_ECOLI	100.000	810	0	0	1	810	1	810	0.0	1664
UPI0000000A4D	UPI0000000A4D	100.000	810	0	0	1	810	1	810	0.0	1664
UPI0000000A4D	sp|P0A941|BAMA_ECOL6	100.000	810	0	0	1	810	1	810	0.0	1664
UPI0000000A5E	sp|P0ABK7|CSGB_ECOLI	100.000	151	0	0	1	151	1	151	2.58e-106	298
UPI0000000A5E	UPI0000000A5E	100.000	151	0	0	1	151	1	151	2.58e-106	298
UPI0000000A5E	tr|A0A0H2V672|A0A0H2V672_ECOL6	99.338	151	1	0	1	151	10	160	2.79e-105	296
UPI0000000AA0	sp|P0AED0|USPA_ECOLI	100.000	144	0	0	1	144	1	144	2.02e-105	295
UPI0000000AA0	UPI0000000AA0	100.000	144	0	0	1	144	1	144	2.02e-105	295
UPI0000000AA0	sp|P0AED1|USPA_ECOL6	100.000	144	0	0	1	144	1	144	2.02e-105	295
UPI0000000AA0	sp|Q8FGN7|USPC_ECOL6	38.571	140	84	2	1	139	1	139	6.41e-30	104
UPI0000000AA0	sp|P46888|USPC_ECOLI	38.571	140	84	2	1	139	1	139	1.02e-28	101
UPI0000000AA0	UPI000013ABE1	38.571	140	84	2	1	139	1	139	1.02e-28	101
UPI0000000AA0	sp|P67089|USPD_ECOL6	35.915	142	91	0	1	142	1	142	1.27e-28	100
UPI0000000AA0	sp|P0AAB8|USPD_ECOLI	35.915	142	91	0	1	142	1	142	1.35e-28	100
UPI0000000AA0	UPI000013B41A	35.915	142	91	0	1	142	1	142	1.35e-28	100
UPI0000000AAC	sp|P0CF58|INSD6_ECOLI	100.000	301	0	0	1	301	1	301	0.0	625
UPI0000000AAC	sp|P0CF57|INSD5_ECOLI	100.000	301	0	0	1	301	1	301	0.0	625
UPI0000000AAC	sp|P0CF56|INSD4_ECOLI	100.000	301	0	0	1	301	1	301	0.0	625
UPI0000000AAC	sp|P0CF55|INSD3_ECOLI	100.000	301	0	0	1	301	1	301	0.0	625
UPI0000000AAC	sp|P0CF54|INSD2_ECOLI	100.000	301	0	0	1	301	1	301	0.0	625
UPI0000000AAC	sp|P0CF53|INSD1_ECOLI	100.000	301	0	0	1	301	1	301	0.0	625
