sp|P75747|ABRB_ECOLI	sp|P75747|ABRB_ECOLI	100.000	348	0	0	1	348	1	348	0.0	674
sp|P0ACK2|AGAR_ECOLI	sp|P0ACK2|AGAR_ECOLI	100.000	269	0	0	1	269	1	269	0.0	548
sp|P0ACK2|AGAR_ECOLI	sp|P15082|SRLR_ECOLI	35.433	254	159	3	17	269	5	254	7.55e-57	180
sp|P0ACK2|AGAR_ECOLI	sp|P52598|YGBI_ECOLI	30.894	246	161	3	17	259	5	244	1.30e-34	122
sp|P0ACK2|AGAR_ECOLI	sp|P0ACL0|GLPR_ECOLI	28.287	251	177	1	16	266	4	251	1.18e-31	114
sp|P0ACK2|AGAR_ECOLI	sp|P76034|YCIT_ECOLI	31.873	251	163	3	18	267	4	247	6.31e-31	112
sp|P0ACK2|AGAR_ECOLI	sp|P32144|CSQR_ECOLI	27.165	254	182	1	16	269	9	259	4.99e-28	105
sp|P0ACK2|AGAR_ECOLI	sp|P77721|YDJF_ECOLI	24.800	250	186	2	17	266	5	252	1.36e-26	101
sp|P0ACK2|AGAR_ECOLI	sp|P39361|SGCR_ECOLI	26.000	250	184	1	17	266	7	255	5.09e-23	92.0
sp|P0ACK2|AGAR_ECOLI	sp|P0A9W0|ULAR_ECOLI	27.165	254	177	6	16	267	4	251	6.05e-18	77.8
sp|P77425|ALLC_ECOLI	sp|P77425|ALLC_ECOLI	100.000	411	0	0	1	411	1	411	0.0	862
sp|P0ABA0|ATPF_ECOLI	sp|P0ABA0|ATPF_ECOLI	100.000	156	0	0	1	156	1	156	5.17e-108	301
sp|P00864|CAPP_ECOLI	sp|P00864|CAPP_ECOLI	100.000	883	0	0	1	883	1	883	0.0	1809
sp|P76237|DGCJ_ECOLI	sp|P76237|DGCJ_ECOLI	100.000	496	0	0	1	496	1	496	0.0	1028
sp|P08555|DSDX_ECOLI	sp|P08555|DSDX_ECOLI	100.000	445	0	0	1	445	1	445	0.0	875
sp|P08555|DSDX_ECOLI	sp|P0AC94|GNTP_ECOLI	31.839	446	292	4	5	444	7	446	1.78e-69	224
sp|P08555|DSDX_ECOLI	sp|P39357|YJHF_ECOLI	34.053	417	266	5	28	435	23	439	1.88e-67	219
sp|P08555|DSDX_ECOLI	sp|P0AC96|GNTU_ECOLI	35.431	429	269	7	14	437	13	438	7.14e-62	204
sp|P08555|DSDX_ECOLI	sp|Q46892|YGBN_ECOLI	29.263	434	285	6	12	429	11	438	3.99e-46	162
sp|P24242|ASCG_ECOLI	sp|P24242|ASCG_ECOLI	100.000	336	0	0	1	336	1	336	0.0	693
sp|P24242|ASCG_ECOLI	sp|P03024|GALR_ECOLI	33.828	337	217	4	1	335	1	333	1.77e-58	189
sp|P24242|ASCG_ECOLI	sp|P25748|GALS_ECOLI	35.629	334	207	5	1	331	1	329	2.07e-58	189
sp|P24242|ASCG_ECOLI	sp|P0ACN7|CYTR_ECOLI	30.547	311	211	3	3	312	11	317	1.16e-41	145
sp|P24242|ASCG_ECOLI	sp|P77615|YCJW_ECOLI	29.063	320	219	5	3	317	4	320	7.21e-38	135
sp|P24242|ASCG_ECOLI	sp|P03023|LACI_ECOLI	28.402	338	228	8	3	335	5	333	1.66e-34	126
sp|P24242|ASCG_ECOLI	sp|P0ACP5|GNTR_ECOLI	25.237	317	222	5	6	317	10	316	1.40e-22	93.6
sp|P0ACU0|CECR_ECOLI	sp|P0ACU0|CECR_ECOLI	100.000	223	0	0	1	223	1	223	2.91e-169	462
sp|P31551|CAID_ECOLI	sp|P31551|CAID_ECOLI	100.000	261	0	0	1	261	1	261	0.0	528
sp|P31551|CAID_ECOLI	sp|P76082|PAAF_ECOLI	36.364	264	156	7	1	261	1	255	7.33e-42	141
sp|P31551|CAID_ECOLI	sp|P77467|PAAG_ECOLI	29.885	261	160	6	13	261	13	262	8.93e-24	94.0
sp|P31551|CAID_ECOLI	sp|P0ABU0|MENB_ECOLI	29.435	248	166	3	13	256	34	276	3.01e-23	92.8
sp|P0AAE0|CYCA_ECOLI	sp|P0AAE0|CYCA_ECOLI	100.000	470	0	0	1	470	1	470	0.0	944
sp|P0AAE0|CYCA_ECOLI	sp|P15993|AROP_ECOLI	40.347	461	267	4	10	470	3	455	3.72e-118	351
sp|P0AAE0|CYCA_ECOLI	sp|P24207|PHEP_ECOLI	37.969	453	276	2	1	453	1	448	9.68e-113	337
sp|P0AAE0|CYCA_ECOLI	sp|P27837|YIFK_ECOLI	38.528	462	275	3	13	470	2	458	5.45e-108	325
sp|P0AAE0|CYCA_ECOLI	sp|P77610|ANSP_ECOLI	37.255	459	280	6	16	470	23	477	2.59e-96	296
sp|P0AAE0|CYCA_ECOLI	sp|Q47689|MMUP_ECOLI	32.903	465	281	8	19	467	10	459	3.46e-76	243
sp|P0AAE0|CYCA_ECOLI	sp|P25527|GABP_ECOLI	29.978	447	302	6	12	455	3	441	2.59e-69	225
sp|P27111|CYNR_ECOLI	sp|P0ACQ4|OXYR_ECOLI	30.769	273	186	1	4	273	4	276	1.99e-33	121
sp|P27111|CYNR_ECOLI	sp|Q47141|HCAR_ECOLI	29.110	292	204	2	4	293	4	294	2.70e-32	118
sp|P27111|CYNR_ECOLI	sp|P52696|YBHD_ECOLI	28.169	284	198	4	9	288	11	292	2.68e-30	113
sp|P27111|CYNR_ECOLI	sp|P77744|ABGR_ECOLI	24.830	294	214	4	5	293	9	300	1.18e-22	92.4
sp|P27111|CYNR_ECOLI	sp|P03030|LYSR_ECOLI	27.817	284	196	6	4	282	7	286	2.69e-22	91.7
sp|P27111|CYNR_ECOLI	sp|P77559|YNFL_ECOLI	29.795	292	183	8	4	282	6	288	4.62e-22	90.9
sp|P27111|CYNR_ECOLI	sp|P77309|YNEJ_ECOLI	24.561	285	203	5	5	285	5	281	6.89e-18	79.0
sp|P0ACK5|DEOR_ECOLI	sp|P0ACK5|DEOR_ECOLI	100.000	252	0	0	1	252	1	252	0.0	528
sp|P0ACK5|DEOR_ECOLI	sp|P0ACK2|AGAR_ECOLI	27.500	240	169	3	3	237	13	252	6.01e-24	94.4
sp|P0ACK5|DEOR_ECOLI	sp|P0ACL0|GLPR_ECOLI	26.877	253	174	4	4	250	2	249	3.69e-21	86.3
sp|P0ACK5|DEOR_ECOLI	sp|P39361|SGCR_ECOLI	23.868	243	166	4	1	232	1	235	1.16e-15	71.6
sp|P0ACK5|DEOR_ECOLI	sp|P15082|SRLR_ECOLI	24.242	231	168	5	7	233	5	232	1.47e-13	65.5
sp|P0ACK5|DEOR_ECOLI	sp|P32144|CSQR_ECOLI	21.862	247	188	2	8	251	11	255	5.08e-11	58.2
sp|P29680|DCUP_ECOLI	sp|P29680|DCUP_ECOLI	100.000	354	0	0	1	354	1	354	0.0	734
sp|P24171|DCP_ECOLI	sp|P24171|DCP_ECOLI	100.000	681	0	0	1	681	1	681	0.0	1408
sp|P24171|DCP_ECOLI	sp|P27298|OPDA_ECOLI	32.460	687	443	9	5	680	3	679	5.37e-110	344
sp|Q6BF16|DGOA_ECOLI	sp|Q6BF16|DGOA_ECOLI	100.000	205	0	0	1	205	1	205	1.08e-150	413
sp|P00393|DHNA_ECOLI	sp|P00393|DHNA_ECOLI	100.000	434	0	0	1	434	1	434	0.0	896
sp|P0A6M4|DTD_ECOLI	sp|P0A6M4|DTD_ECOLI	100.000	145	0	0	1	145	1	145	1.94e-106	296
sp|P68699|ATPL_ECOLI	sp|P68699|ATPL_ECOLI	100.000	79	0	0	1	79	1	79	4.92e-50	149
sp|P60584|CAIA_ECOLI	sp|P60584|CAIA_ECOLI	100.000	380	0	0	1	380	1	380	0.0	792
sp|P60584|CAIA_ECOLI	sp|P0A9U8|YDIO_ECOLI	47.906	382	196	3	1	380	1	381	1.30e-126	367
sp|P0A9H7|CFA_ECOLI	sp|P0A9H7|CFA_ECOLI	100.000	382	0	0	1	382	1	382	0.0	800
sp|P36995|CSPB_ECOLI	sp|P36995|CSPB_ECOLI	100.000	71	0	0	1	71	1	71	3.61e-49	146
sp|P36995|CSPB_ECOLI	sp|P0A9X9|CSPA_ECOLI	83.582	67	11	0	1	67	1	67	2.88e-38	119
sp|P36995|CSPB_ECOLI	sp|P0A978|CSPG_ECOLI	79.412	68	14	0	1	68	1	68	3.37e-37	116
sp|P36995|CSPB_ECOLI	sp|P0A986|CSPI_ECOLI	72.059	68	19	0	1	68	1	68	1.09e-33	107
sp|P36995|CSPB_ECOLI	sp|P0A972|CSPE_ECOLI	69.697	66	20	0	3	68	2	67	4.85e-30	98.2
sp|P36995|CSPB_ECOLI	sp|P0A9Y6|CSPC_ECOLI	68.750	64	20	0	4	67	3	66	1.05e-28	94.7
