sp|Q8FFJ5|5DNU_ECOL6	sp|P76491|5DNU_ECOLI	99.0	199	2	0	1	199	1	199	1.0e-108	386.7
sp|P0ACK3|AGAR_ECOL6	sp|P0ACK2|AGAR_ECOLI	100.0	269	0	0	1	269	1	269	3.4e-147	515.0
sp|P0ACK3|AGAR_ECOL6	sp|P32144|CSQR_ECOLI	27.1	269	186	2	1	269	1	259	6.0e-27	115.5
sp|P63884|AMIC_ECOL6	sp|P63883|AMIC_ECOLI	100.0	417	0	0	1	417	1	417	2.9e-230	791.6
sp|P0ACI7|ASNC_ECOL6	sp|P0ACI6|ASNC_ECOLI	100.0	152	0	0	1	152	1	152	2.8e-82	298.5
sp|Q8FFM2|ARNC_ECOL6	sp|P77757|ARNC_ECOLI	99.4	322	2	0	1	322	1	322	7.3e-181	627.1
sp|Q8FA51|DEOD_ECOL6	sp|P0ABP8|DEOD_ECOLI	99.6	239	1	0	1	239	1	239	6.9e-136	477.2
sp|P0AC74|EBGC_ECOL6	sp|P0AC73|EBGC_ECOLI	100.0	149	0	0	1	149	1	149	3.1e-86	311.6
sp|P0A4L7|DSBL_ECOL6	sp|P0AEG4|DSBA_ECOLI	27.4	226	129	11	11	222	3	207	1.2e-12	67.8
sp|P0A965|CHEW_ECOL6	sp|P0A964|CHEW_ECOLI	100.0	167	0	0	1	167	1	167	2.4e-87	315.5
sp|Q8FGA5|COBT_ECOL6	sp|P36562|COBT_ECOLI	97.8	359	8	0	1	359	1	359	1.5e-195	676.0
sp|Q8FAG5|CYSQ_ECOL6	sp|P22255|CYSQ_ECOLI	99.6	246	1	0	1	246	1	246	1.5e-146	512.7
sp|P0ACZ9|CUSR_ECOL6	sp|P0ACZ8|CUSR_ECOLI	100.0	227	0	0	1	227	1	227	5.6e-127	447.6
sp|P0ACZ9|CUSR_ECOL6	sp|P76340|HPRR_ECOLI	51.6	219	103	2	1	219	1	216	7.5e-63	234.6
sp|P0ACZ9|CUSR_ECOL6	sp|P52076|QSEB_ECOLI	39.9	223	125	3	1	221	1	216	1.0e-40	161.0
